_REC_TIME,gen_LATI,gen_LONG,Penggunaan,Pengenal,Status_T_1,Affilias_1,Potensi__1,HKM,Status_P_1,Posisi_B_1,KECAMATAN,DESA
05/22/2025 14:17:33.316 GMT+07:00,"-7,90404534961","111,98348969200",Musholla,MUSHOLA AR-RAHMAH,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngadiluwih,Branggahan
05/22/2025 14:22:03.280 GMT+07:00,"-7,90400782270","111,98683172500",Masjid,Masjid AL AMIN,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngadiluwih,Branggahan
05/22/2025 14:31:32.684 GMT+07:00,"-7,90632979668","111,98581650900",Masjid,Masjid Dzikrullah,SHW,Yayasan,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngadiluwih,Branggahan
05/22/2025 14:33:13.433 GMT+07:00,"-7,90523689017","111,98494043200",Pertanian,WAKAF Kesejahteraan PONDOK PESANTREN  AL ISHLAHIYYAH,SHW,Yayasan,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngadiluwih,Branggahan
05/22/2025 14:36:51.876 GMT+07:00,"-7,90703448925","111,98423802900",Musholla,Mushola Al-muttaqin,SHM,BH NU,Wakaf Sebagian,Tidak ada,Sudah,PIC Badan Keagamaan,Kecamatan Ngadiluwih,Branggahan
05/22/2025 12:20:52.049 GMT+07:00,"-7,99208086514","111,98075015100",Masjid,Masjid Al Hikmah,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Bleber
05/22/2025 12:22:53.897 GMT+07:00,"-7,99278009792","111,98460146800",Musholla,Mushola An Nur,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Belum,Tidak Ada,Kecamatan Kras,Bleber
05/22/2025 12:25:53.745 GMT+07:00,"-7,99441628488","111,98436811600",Musholla,Mushola Al Iman,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Bleber
05/22/2025 12:27:40.703 GMT+07:00,"-7,99276250089","111,98006250000",Pertanian,Kesejahteraan,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Sudah,Tidak Ada,Kecamatan Kras,Bleber
05/22/2025 12:29:22.129 GMT+07:00,"-7,99146098404","111,97854604600",Masjid,Masjid Al Muhahidin,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,HKM dokumen,Tidak ada,Tidak Ada,Kecamatan Kras,Bleber
05/22/2025 12:32:04.280 GMT+07:00,"-7,99099681965","111,97296202200",Musholla,Mushola Al Hidayah,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Bleber
05/22/2025 12:35:18.943 GMT+07:00,"-7,98876231463","111,97151396400",Musholla,Mushola Darunnaja,C Desa/Petok,Perorangan,Daftar dari C Desa/Petok,HKM keberatan,Tidak ada,Tidak Ada,Kecamatan Kras,Bleber
05/22/2025 12:37:41.769 GMT+07:00,"-7,98837716917","111,96858398600",Musholla,Mushola Samrotul Muttaqin,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Bleber
05/22/2025 12:40:06.283 GMT+07:00,"-7,98638701985","111,96703936900",Masjid,Masjid Al Amin,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Bleber
05/22/2025 12:42:19.672 GMT+07:00,"-7,98423184402","111,96595609200",Pendidikan,Madrasah Mambaul Ulum,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Bleber
05/22/2025 12:42:21.466 GMT+07:00,"-7,98401171067","111,96595374500",Masjid,Masjid Darussalam,SHW,BH NU,"Tidak ada, SHAT sesuai",HKM SHAT hilang,Tidak ada,Tidak Ada,Kecamatan Kras,Bleber
05/22/2025 12:45:36.580 GMT+07:00,"-7,98209392260","111,96678757700",Musholla,Mushola Al Kahfi,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,HKM dokumen,Tidak ada,Tidak Ada,Kecamatan Kras,Bleber
05/22/2025 13:27:09.980 GMT+07:00,"-7,97157248958","112,01512534200",Pertanian,Kesejahteraan Masjid Nurul Huda,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Butuh
05/22/2025 13:27:15.481 GMT+07:00,"-7,97071118727","112,01303422500",Pertanian,Kesejahteraan Baiturahman,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Butuh
05/22/2025 13:27:20.770 GMT+07:00,"-7,97274225305","112,01263759300",Lainnya,Kesejahteraan Mushola Al Jahid,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Butuh
05/22/2025 13:27:31.047 GMT+07:00,"-7,97083404096","112,01020784700",Pertanian,Kesejahteraan Masjid Baiturrahman,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Butuh
05/22/2025 13:27:40.790 GMT+07:00,"-7,97700158076","112,00792394600",Masjid,Masjid Baitus Sholihin,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Butuh
05/22/2025 13:27:47.058 GMT+07:00,"-7,97520893604","112,00466003300",Musholla,Mushola Al Jahid,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Butuh
05/22/2025 13:27:52.957 GMT+07:00,"-7,97326188763","112,00421847400",Musholla,Mushola Al Ihsan,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Butuh
05/22/2025 13:28:03.979 GMT+07:00,"-7,97271369778","111,99907701500",Musholla,Mushola Al Muttaqin,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Butuh
05/22/2025 13:28:12.456 GMT+07:00,"-7,97550743362","111,99501916800",Pendidikan,YPI TARBIYATUL ISLAM,SHW,Yayasan,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Butuh
05/22/2025 13:28:15.010 GMT+07:00,"-7,97564124375","111,99497390500",Masjid,Masjid Jami' Nurul Huda,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Butuh
05/22/2025 13:28:18.798 GMT+07:00,"-7,97669910008","111,99499737500",Pertanian,Kesejahteraan Masjid Nurul Huda,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Butuh
05/22/2025 13:56:01.846 GMT+07:00,"-7,97871386565","111,99937339900",Pertanian,Kesejahteraan NU,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Sudah,BPN,Kecamatan Kras,Butuh
05/22/2025 13:56:03.218 GMT+07:00,"-7,97797742162","111,99937272800",Pertanian,Kesejahteraan NU,SHW,BH NU,Daftar dari C Desa/Petok,HKM biaya,Sudah,BPN,Kecamatan Kras,Butuh
05/22/2025 14:08:09.889 GMT+07:00,"-7,97385788993","111,99343331200",Musholla,Mushola Baitu Rochman,C Desa/Petok,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Butuh
05/22/2025 14:11:33.976 GMT+07:00,"-7,97388777260","111,99574638200",Lainnya,Kesejahteraan Nurul Huda,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,HKM dokumen,Tidak ada,Tidak Ada,Kecamatan Kras,Butuh
05/22/2025 14:13:13.770 GMT+07:00,"-7,97370615002","111,99688699100",Masjid,Masjid Al Huda,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Butuh
05/22/2025 14:15:57.760 GMT+07:00,"-7,97363476273","111,99655003800",Pertanian,Kesejahteraan Masjid Al Huda,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,HKM dokumen,Tidak ada,Tidak Ada,Kecamatan Kras,Butuh
05/22/2025 14:23:24.479 GMT+07:00,"-7,97186169356","112,00175553600",Musholla,Mushola Al Falah,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Butuh
05/22/2025 14:31:27.687 GMT+07:00,"-7,97507977541","112,00812846400",Masjid,Masjid Baiturrohman,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Butuh
05/22/2025 14:34:03.314 GMT+07:00,"-7,97459567035","112,00924057500",Pendidikan,Yayasan Hidayatul Husna,SHW,Yayasan,Daftar dari C Desa/Petok,HKM dokumen,Tidak ada,Tidak Ada,Kecamatan Kras,Butuh
05/22/2025 15:14:44.761 GMT+07:00,"-7,97507166712","112,00234000000",Musholla,Mushola Al Muttaqien,SHM,BH NU,Wakaf Seluruhnya,HKM dokumen,Tidak ada,PIC Badan Keagamaan,Kecamatan Kras,Butuh
05/22/2025 15:17:27.860 GMT+07:00,"-7,97610442878","111,99764035600",Musholla,Mushola Ulil Albab,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Sudah,PIC Badan Keagamaan,Kecamatan Kras,Butuh
05/22/2025 15:20:05.300 GMT+07:00,"-7,97688304472","111,99933383600",Masjid,Masjid Al Mukminun,C Desa/Petok,BH Muhammadiyah,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Butuh
05/22/2025 15:23:47.962 GMT+07:00,"-7,97704208892","112,00233187500",Musholla,Mushola Sabilul Muttaqin,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,HKM dokumen,Tidak ada,Tidak Ada,Kecamatan Kras,Butuh
05/22/2025 15:26:26.232 GMT+07:00,"-7,97691226369","112,00434655000",Musholla,Mushola As Shobirin,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,HKM dokumen,Tidak ada,Tidak Ada,Kecamatan Kras,Butuh
05/22/2025 09:56:41.801 GMT+07:00,"-7,99590007003","111,98596805300",Musholla,nurul huda,SHP,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 10:01:39.484 GMT+07:00,"-7,99489173397","111,98239568600",Masjid,Al mukkaromah,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 10:04:42.798 GMT+07:00,"-7,99395577624","111,98039475800",Musholla,At tagwa,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Sudah,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 10:07:42.403 GMT+07:00,"-7,99527587758","111,97989419100",Musholla,dahlan iksan,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 10:10:29.092 GMT+07:00,"-7,99538166663","111,97771333300",Musholla,nurul huda,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 10:12:27.905 GMT+07:00,"-7,99545583192","111,97679489900",Masjid,dhobiyah ahmad al huji,SHW,BH Muhammadiyah,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 10:14:56.747 GMT+07:00,"-7,99691371480","111,97685290100",Musholla,Al hidayah,SHW,Perorangan,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 10:19:50.031 GMT+07:00,"-7,99992276273","111,97558824000",Masjid,nambaul huda,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 10:23:16.665 GMT+07:00,"-7,99901868956","111,97585847200",Pendidikan,mambaul huda,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 10:24:35.129 GMT+07:00,"-7,99873747425","111,97585512000",Pendidikan,mambahul huda,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 10:29:36.396 GMT+07:00,"-7,99489206582","111,97565764200",Masjid,rohmatullah,SHP,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 10:34:43.230 GMT+07:00,"-7,99303243330","111,97360105800",Musholla,Attaibin,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 10:37:36.197 GMT+07:00,"-7,99438574031","111,97267837800",Masjid,al misbah,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 10:40:48.133 GMT+07:00,"-7,99358026432","111,97099193900",Masjid,as sobir,SHM,Perorangan,Wakaf Sebagian,HKM dokumen,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 10:45:47.668 GMT+07:00,"-7,99264833285","111,97054500000",Musholla,Abdul Kodir,SHM,Perorangan,Wakaf Sebagian,HKM dokumen,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 10:51:10.463 GMT+07:00,"-7,99144405070","111,97086453400",Musholla,Ali al hadi,C Desa/Petok,Perorangan,Daftar dari C Desa/Petok,HKM waris,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 10:56:26.047 GMT+07:00,"-7,99108214912","111,96815516800",Masjid,Al istiqomah,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Setonorejo
05/22/2025 10:59:56.155 GMT+07:00,"-7,99370178161","111,96884784800",Musholla,baitur rohim,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 11:04:03.346 GMT+07:00,"-7,99606833319","111,97207833300",Masjid,Al fatah,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 11:10:14.561 GMT+07:00,"-7,99791573762","111,97414219400",Musholla,Al istiqomah,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 11:13:14.295 GMT+07:00,"-8,00256557974","111,97515338700",Musholla,Al hidayah nor,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Sudah,PIC Badan Keagamaan,Kecamatan Kras,Pelas
05/22/2025 11:16:21.038 GMT+07:00,"-8,00307687670","111,97352796800",Masjid,hasyim ashari,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 11:19:52.505 GMT+07:00,"-8,00588333345","111,97418333300",Musholla,Al mubarok,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 11:23:32.997 GMT+07:00,"-8,00847898821","111,97538774500",Masjid,Darul ihsan,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 11:27:01.656 GMT+07:00,"-8,00647100893","111,97676070000",Masjid,al mutaqin,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,HKM dokumen,Belum,PIC Badan Keagamaan,Kecamatan Kras,Pelas
05/22/2025 12:02:48.198 GMT+07:00,"-8,00446166717","111,97624500000",Masjid,An nur,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kras,Pelas
05/22/2025 09:34:14.600 GMT+07:00,"-7,92661960821","112,22620111000",Musholla,Mushola At Tauhid,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sugihwaras
05/22/2025 09:38:32.231 GMT+07:00,"-7,92525047043","112,22781110600",Musholla,Mushola At Tauqid,SHM,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sugihwaras
05/22/2025 09:41:15.313 GMT+07:00,"-7,92687563620","112,22757339500",Musholla,Mushola Al muqtar,SHM,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sugihwaras
05/22/2025 09:44:10.392 GMT+07:00,"-7,92600958997","112,23008427800",Musholla,Mushola Nurusalam,SHM,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sugihwaras
05/22/2025 09:48:24.022 GMT+07:00,"-7,92651102137","112,23317921200",Masjid,Masjid Baitul Rohma,SHM,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sugihwaras
05/22/2025 09:54:19.777 GMT+07:00,"-7,92624835098","112,24563002600",Musholla,Mushola as salam,Perlu Konfirmasi,Pemerintah,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sugihwaras
05/22/2025 10:01:29.456 GMT+07:00,"-7,92900454822","112,23378840800",Musholla,Mushola Arohman,SHM,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sugihwaras
05/22/2025 10:04:20.954 GMT+07:00,"-7,92756534966","112,23049163800",Musholla,Mushola Ar rokhim,SHM,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sugihwaras
05/22/2025 10:07:01.771 GMT+07:00,"-7,92782702270","112,22628358800",Musholla,Mushola Darul mutaqin,SHM,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sugihwaras
05/22/2025 10:09:43.085 GMT+07:00,"-7,92668602314","112,22347196200",Masjid,Masjid Baitul karim,C Desa/Petok,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sugihwaras
05/22/2025 10:10:31.033 GMT+07:00,"-7,92707421640","112,22293317300",Gereja Kristen,GKJW Jemaat sugihwaras,Perlu Konfirmasi,Diluar Agama Islam,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sugihwaras
05/22/2025 10:16:33.024 GMT+07:00,"-7,92621879566","112,22139626700",Musholla,Mushola Bahrul ulum,SHM,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sugihwaras
05/22/2025 10:20:08.546 GMT+07:00,"-7,92978690624","112,22080651700",Masjid,Masjid Al Falah,SHW,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sugihwaras
05/22/2025 10:22:29.946 GMT+07:00,"-7,92800601027","112,22249966100",Musholla,Mushola Darusalam,Perlu Konfirmasi,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sugihwaras
05/22/2025 10:26:07.613 GMT+07:00,"-7,92920412217","112,21672117700",Musholla,Mushola Baitusalam,Perlu Konfirmasi,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sugihwaras
05/22/2025 10:30:12.796 GMT+07:00,"-7,93072035396","112,21826713500",Masjid,Masjid LDII,Perlu Konfirmasi,BH LDII,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sugihwaras
05/22/2025 10:32:12.189 GMT+07:00,"-7,93067021226","112,21620418100",Masjid,masjid LDII,Perlu Konfirmasi,BH LDII,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sugihwaras
05/22/2025 10:33:24.464 GMT+07:00,"-7,92989217189","112,21535123900",Musholla,Mushola Al huda,SHW,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sugihwaras
05/22/2025 10:38:24.647 GMT+07:00,"-7,94137886704","112,21581903300",Musholla,Mushola Al Mukodasah,Perlu Konfirmasi,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sempu
05/22/2025 10:40:45.840 GMT+07:00,"-7,94054716682","112,21854507900",Musholla,Mushola Baitul Hikmah,Perlu Konfirmasi,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sempu
05/22/2025 10:43:19.168 GMT+07:00,"-7,94203546387","112,22095839700",Gereja Kristen,GKJW Sempu,Perlu Konfirmasi,Diluar Agama Islam,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sempu
05/22/2025 10:44:49.477 GMT+07:00,"-7,94239375737","112,22055506000",Masjid,masjid sunan kalijaga,SHM,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sempu
05/22/2025 10:48:19.680 GMT+07:00,"-7,94355397274","112,22299888700",Masjid,Masjid baitul makmur,SHM,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sempu
05/22/2025 10:51:29.632 GMT+07:00,"-7,94788898109","112,22423773300",Musholla,mushola Al Ikhlas,Perlu Konfirmasi,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sempu
05/22/2025 10:57:50.624 GMT+07:00,"-7,94100076327","112,22500786200",Musholla,mushola royatul NU,Perlu Konfirmasi,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sempu
05/22/2025 11:01:02.589 GMT+07:00,"-7,94117609060","112,22137413900",Musholla,mushola Darussalam,Perlu Konfirmasi,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sempu
05/22/2025 11:04:23.174 GMT+07:00,"-7,94453351701","112,21705431700",Musholla,mushola Al Amin,SHW,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sempu
05/22/2025 11:07:34.026 GMT+07:00,"-7,95233152768","112,21641238800",Musholla,Mushola sd sempu,Perlu Konfirmasi,Pemerintah,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sempu
05/22/2025 11:09:52.786 GMT+07:00,"-7,95354617182","112,21821785000",Musholla,mushola Darussalam,Perlu Konfirmasi,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sempu
05/22/2025 11:12:13.890 GMT+07:00,"-7,95535850179","112,21991434700",Masjid,Masjid Baitul Mukminin,SHW,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sempu
05/22/2025 11:14:46.322 GMT+07:00,"-7,95603023781","112,21646167300",Masjid,masjid darussa'adah,Perlu Konfirmasi,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sempu
05/22/2025 11:18:10.162 GMT+07:00,"-7,95946958615","112,21260599800",Musholla,Mushola Baitul Hikmah,Perlu Konfirmasi,BH NU,Perlu Konfirmasi,Tidak ada,Belum,Tidak Ada,Kecamatan Ngancar,Sempu
05/22/2025 11:21:49.683 GMT+07:00,"-7,95778976139","112,21467129900",Musholla,Mushola Al Hidayah,Perlu Konfirmasi,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sempu
05/22/2025 11:27:52.874 GMT+07:00,"-7,95495871357","112,21035730100",Musholla,mushola Al Ikhlas,Perlu Konfirmasi,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sempu
05/22/2025 11:30:58.495 GMT+07:00,"-7,95398338263","112,21353248300",Musholla,mushola Hidayatu tholibin,Perlu Konfirmasi,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Ngancar,Sempu
05/22/2025 12:38:27.974 GMT+07:00,"-7,96322235543","112,02621359400",Musholla,Musholla Mambaus Salam,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandat,Sumberjo
05/22/2025 12:46:11.829 GMT+07:00,"-7,96132804505","112,02492680400",Musholla,Musholla Bustanul Athfal,SHM,Perorangan/Desa,Wakaf Sebagian,Tidak ada,Belum,Tidak Ada,Kecamatan Kandat,Sumberjo
05/22/2025 12:52:38.849 GMT+07:00,"-7,96330769030","112,02405441600",Musholla,Musholla Mambaul Hidayah,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandat,Sumberjo
05/22/2025 12:59:01.060 GMT+07:00,"-7,96195195602","112,02542368300",Musholla,Musholla Bustanul Muttaqin,C Desa/Petok,Perorangan/Desa,Daftar dari C Desa/Petok,Tidak ada,Belum,Tidak Ada,Kecamatan Kandat,Sumberjo
05/22/2025 13:04:41.441 GMT+07:00,"-7,96072438682","112,02986508600",Pertanian,Mambaul Hidayah,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandat,Sumberjo
05/22/2025 13:11:27.916 GMT+07:00,"-7,96280464462","112,03236993400",Pertanian,Mambaus Salam (SHW 525),SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandat,Sumberjo
05/22/2025 13:18:14.840 GMT+07:00,"-7,96413115633","112,02910199800",Masjid,Masjid Darul Muttaqiin,SHW,Perorangan/Desa,Perlu Konfirmasi,HKM SHAT hilang,Tidak ada,Tidak Ada,Kecamatan Kandat,Sumberjo
05/22/2025 13:19:41.521 GMT+07:00,"-7,96436757011","112,02905606500",Pendidikan,Madrasah Darul Ulum,SHW,Yayasan,Perlu Konfirmasi,HKM SHAT hilang,Tidak ada,Tidak Ada,Kecamatan Kandat,Sumberjo
05/22/2025 13:34:06.904 GMT+07:00,"-7,96429717657","112,03238166900",Pertanian,Darul Muttaqiin,SHW,Perorangan/Desa,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandat,Sumberjo
05/22/2025 13:37:17.176 GMT+07:00,"-7,96435561722","112,03544810400",Musholla,Musholla Al Ikhlas,SHM,Perorangan/Desa,Wakaf Sebagian,Tidak ada,Belum,Tidak Ada,Kecamatan Kandat,Sumberjo
05/22/2025 13:42:34.238 GMT+07:00,"-7,96236402268","112,03636407900",Musholla,Musholla An Nur,SHW,Perorangan/Desa,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandat,Sumberjo
